websites,vendor,lead_time,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,vertical_repeat_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy - Emerald,200-2539,Glossy - Emerald,Master,200-2539,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2539.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2539_install.jpg,60.00,Roll,1,1,Contemporary,Green,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,White Tile,200-2564,White Tile,Master,200-2564,,"tile, tiles, grid",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2564.jpg,,60.00,Roll,1,1,Faux Finish,White,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Monza,200-2565,Monza,Master,200-2565,,"checkers, square, checked",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2565.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2565_install.jpg,60.00,Roll,1,1,Geometric,Black and White,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Porrinho - Beige,200-2573,Porrinho - Beige,Master,200-2573,,"marble, stone, tile",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2573.jpg,,60.00,Roll,1,1,Faux Finish,"Neutral, Multi, Beige",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Porrinho - Grey,200-2574,Porrinho - Grey,Master,200-2574,,"marble, stone, tile",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2574.jpg,,60.00,Roll,1,1,Faux Finish,"Neutral, Multi, Grey",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Watercolor Pink,200-2578,Watercolor Pink,Master,200-2578,,"marble, stone, luxe",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2578.jpg,,60.00,Roll,1,1,Faux Finish,Pink,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Branch Pine Bright,200-2586,Branch Pine Bright,Master,200-2586,,"wood, wood grain, vaneer, blonde",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2586.jpg,,60.00,Roll,1,1,Faux Finish,Brown ,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Sand - Light Grey,200-2592,Sand - Light Grey,Master,200-2592,,"stone, sand, faux, texture",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2592.jpg,,60.00,Roll,1,1,Faux Finish,Grey,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Sand - Beige,200-2594,Sand - Beige,Master,200-2594,,"stone, sand, faux, texture",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2594.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2594_install.jpg,60.00,Roll,1,1,Faux Finish,"Beige, Cream",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Mother of Pearl,200-2602,Mother of Pearl,Master,200-2602,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2602.jpg,,60.00,Roll,1,1,Faux Finish,"White, Off-White",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Beech Planks,200-2608,Beech Planks,Master,200-2608,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2608.jpg,,60.00,Roll,1,1,Faux Finish,Beige,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Carrara - Grey,200-2614,Carrara - Grey,Master,200-2614,,"marble, stone, luxe",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2614.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2614_install.jpg,60.00,Roll,1,1,Faux Finish,"White, Off-White",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Carrara - Beige,200-2615,Carrara - Beige,Master,200-2615,,"marble, stone, luxe",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2615.jpg,,60.00,Roll,1,1,Faux Finish,Off-White,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Port Beige,200-2619,Port Beige,Master,200-2619,,"kettle, stone, tile, tea pot, kitchen, country",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2619.jpg,,60.00,Roll,1,1,"Traditional, Illustrative",Neutral,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,European Beech,200-2658,European Beech,Master,200-2658,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2658.jpg,,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Maple,200-2660,Maple,Master,200-2660,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2660.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2660_install.jpg,60.00,Roll,1,1,Faux Finish,Beige,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Marble - Black and White,200-2713,Marble - Black and White,Master,200-2713,,"marble, stone, luxe",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2713.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2713_install.jpg,60.00,Roll,1,1,Faux Finish,Black,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Wild Oak,200-2738,Wild Oak,Master,200-2738,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2738.jpg,,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Whitewood - Matte,200-2741,Whitewood - Matte,Master,200-2741,,"wood, wood grain, veneer, whitewashed",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2741.jpg,,60.00,Roll,1,1,Faux Finish,"White, Off-White",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Terrazzo,200-2749,Terrazzo,Master,200-2749,,"marble, stone, tile",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2749.jpg,,60.00,Roll,1,1,Faux Finish,"Neutral, Multi, Beige, Cream",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Pitti - Blue,200-2756,Pitti - Blue,Master,200-2756,,"fleur-de-lis, fleur-de-lys, french",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2756.jpg,,60.00,Roll,1,1,Traditional,"Blue, Cream",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Vichy - Blue,200-2805,Vichy - Blue,Master,200-2805,,"square, checked, gingham, plaid",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2805.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2805_install.jpg,60.00,Roll,1,1,Stripes + Plaids,Blue,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Rustic Wood,200-2813,Rustic Wood,Master,200-2813,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2813.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2813_install.jpg,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Tirol Beech,200-2816,Tirol Beech,Master,200-2816,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2816.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2816_install.jpg,60.00,Roll,1,1,Faux Finish,Beige,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy -  Brown,200-2818,Glossy -  Brown,Master,200-2818,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2818.jpg,,60.00,Roll,1,1,Contemporary,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Vario - Blue,200-2836,Vario - Blue,Master,200-2836,,"marble, stone, luxe",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2836.jpg,,60.00,Roll,1,1,Faux Finish,Blue,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Vario - Beige,200-2837,Vario - Beige,Master,200-2837,,"marble, stone, luxe",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2837.jpg,,60.00,Roll,1,1,Faux Finish,Cream,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Leather - White,200-2840,Leather - White,Master,200-2840,,"leather, contact paper, luxury, luxe",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2840.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2840_install.jpg,60.00,Roll,1,1,Faux Finish,White,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Textile,200-2850,Textile,Master,200-2850,,"textile, fabric, weave, woven",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2850.jpg,,60.00,Roll,1,1,Faux Finish,Off-White,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Birch,200-2875,Birch,Master,200-2875,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2875.jpg,,60.00,Roll,1,1,Faux Finish,"Beige, Cream",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy - Orange,200-2879,Glossy - Orange,Master,200-2879,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2879.jpg,,60.00,Roll,1,1,Contemporary,Orange,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy - Vermilion,200-2880,Glossy - Vermilion,Master,200-2880,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2880.jpg,,60.00,Roll,1,1,Contemporary,Red,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy - Magenta,200-2883,Glossy - Magenta,Master,200-2883,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2883.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2883_install.jpg,60.00,Roll,1,1,Contemporary,Pink,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy - Blue,200-2887,Glossy - Blue,Master,200-2887,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2887.jpg,,60.00,Roll,1,1,Contemporary,Blue,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Matte - Green Apple,200-2901,Matte - Green Apple,Master,200-2901,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2901.jpg,,60.00,Roll,1,1,Contemporary,Green,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Erie Medium,200-2904,Erie Medium,Master,200-2904,,"wood, wood grain, vaneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2904.jpg,,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Erie Bright,200-2906,Erie Bright,Master,200-2906,,"wood, wood grain, vaneer, blonde",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2906.jpg,,60.00,Roll,1,1,Faux Finish,Brown ,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Butterflies,200-2940,Butterflies,Master,200-2940,,"butterfly, insect, bug, wings, colorful, kid, children",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2940.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2940_install.jpg,60.00,Roll,1,1,"Children's, Animalia, Illustrative",Multi,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Vichy - Rose,200-2941,Vichy - Rose,Master,200-2941,,"square, checked, gingham, plaid",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2941.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2941_install.jpg,60.00,Roll,1,1,Stripes + Plaids,Red,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Calvados,200-2986,Calvados,Master,200-2986,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2986.jpg,,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Becky - Mosiac,200-3038,Becky - Mosiac,Master,200-3038,,"marble, stone, tile",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3038.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3038_install.jpg,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Goodnight,200-3047,Goodnight,Master,200-3047,,"sky, stars, moon, night, nighttime, starry",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3047.jpg,,60.00,Roll,1,1,Children's,Blue,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Firewood,200-3097,Firewood,Master,200-3097,,"wood, logs, wooden, firewood, rustic, cabin",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3097.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3097_install.jpg,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Baroque,200-3098,Baroque,Master,200-3098,,"flower, floral, modern",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3098.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3098_install.jpg,60.00,Roll,1,1,Botanical,Black and White,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Buckingham,200-3114,Buckingham,Master,200-3114,,"tufted, upholstery, textile",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3114.jpg,,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Shanghai,200-3115,Shanghai,Master,200-3115,,"grasscloth, natural, woven",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3115.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3115_install.jpg,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Africa,200-3116,Africa,Master,200-3116,,"leopard, fur, faux, cheetah, animal print, exotic",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3116.jpg,,60.00,Roll,1,1,"Faux Finish, Animalia",Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Opaco Pianetra,200-3126,Opaco Pianetra,Master,200-3126,,"mosaic, tile, stone",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3126.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3126_install.jpg,60.00,Roll,1,1,Faux Finish,Multi,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Asia,200-3152,Asia,Master,200-3152,,"leopard, fur, faux, cheetah, animal print, exotic",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3152.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3152_install.jpg,60.00,Roll,1,1,"Faux Finish, Animalia",Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Aragon,200-3154,Aragon,Master,200-3154,,"wood, cork, veneer, distressed",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3154.jpg,,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Bahia,200-3177,Bahia,Master,200-3177,,"wood, colorful, weathered, distressed",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3177.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3177_install.jpg,60.00,Roll,1,1,Faux Finish,Multi ,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Broadway,200-3181,Broadway,Master,200-3181,,"pictures, collage, broadway, brooklyn, manhattan, nyc, new york, urban",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3181.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3181_install.jpg,60.00,Roll,1,1,Contemporary,Multi,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Avellino Concrete,200-3182,Avellino Concrete,Master,200-3182,,"stone, cement, urban",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3182.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3182_install.jpg,60.00,Roll,1,1,Faux Finish,"Grey, Black",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Baltimore Walnut,200-3184,Baltimore Walnut,Master,200-3184,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3184.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3184_install.jpg,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Pearl Grey Sheffield Oak,200-3186,Pearl Grey Sheffield Oak,Master,200-3186,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3186.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3186_install.jpg,60.00,Roll,1,1,Faux Finish,Grey,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Santana Oak,200-3188,Santana Oak,Master,200-3188,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3188.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3188_install.jpg,60.00,Roll,1,1,Faux Finish,"Neutral, Beige",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Sheffield,200-3189,sheffield,Master,200-3189,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3189.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3189_install.jpg,60.00,Roll,1,1,Faux Finish,Black,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Country Sheffield Oak,200-3190,Country Sheffield Oak,Master,200-3190,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3190.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3190_install.jpg,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy - Amethyst,200-3193,Glossy - Amethyst,Master,200-3193,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3193.jpg,,60.00,Roll,1,1,Contemporary,Purple,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Rio ,200-3196,Rio ,Master,200-3196,,"wood, wood grain, veneer, pastel, beach, plank, wood plank, worn, rustic",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3196.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3196_install.jpg,60.00,Roll,1,1,Faux Finish,Multi ,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
