websites,vendor,lead_time,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,vertical_repeat_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Sand - Light Grey,200-2592,Sand - Light Grey,Master,200-2592,,"stone, sand, faux, texture",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2592.jpg,,60.00,Roll,1,1,Faux Finish,Grey,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Sand - Beige,200-2594,Sand - Beige,Master,200-2594,,"stone, sand, faux, texture",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2594.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2594_install.jpg,60.00,Roll,1,1,Faux Finish,"Beige, Cream",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Mother of Pearl,200-2602,Mother of Pearl,Master,200-2602,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2602.jpg,,60.00,Roll,1,1,Faux Finish,"White, Off-White",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Beech Planks,200-2608,Beech Planks,Master,200-2608,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2608.jpg,,60.00,Roll,1,1,Faux Finish,Beige,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Carrara - Grey,200-2614,Carrara - Grey,Master,200-2614,,"marble, stone, luxe",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2614.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2614_install.jpg,60.00,Roll,1,1,Faux Finish,"White, Off-White",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Carrara - Beige,200-2615,Carrara - Beige,Master,200-2615,,"marble, stone, luxe",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2615.jpg,,60.00,Roll,1,1,Faux Finish,Off-White,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Beige Pot,200-2619,Beige Pot,Master,200-2619,,"kettle, stone, tile, tea pot, kitchen, country",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2619.jpg,,60.00,Roll,1,1,"Traditional, Illustrative",Neutral,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,European Beech,200-2658,European Beech,Master,200-2658,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2658.jpg,,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Maple,200-2660,Maple,Master,200-2660,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2660.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2660_install.jpg,60.00,Roll,1,1,Faux Finish,Beige,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Marble - Black and White,200-2713,Marble - Black and White,Master,200-2713,,"marble, stone, luxe",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2713.jpg,,60.00,Roll,1,1,Faux Finish,Black,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Whitewood - Matte,200-2741,Whitewood - Matte,Master,200-2741,,"wood, wood grain, veneer, whitewashed",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2741.jpg,,60.00,Roll,1,1,Faux Finish,"White, Off-White",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Pitti - Blue,200-2756,Pitti - Blue,Master,200-2756,,"fleur-de-lis, fleur-de-lys, french",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2756.jpg,,60.00,Roll,1,1,Traditional,"Blue, Cream",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Vichy - Blue,200-2805,Vichy - Blue,Master,200-2805,,"checked, gingham",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2805.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2805_install.jpg,60.00,Roll,1,1,Stripes + Plaids,Blue,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Rustic,200-2813,Rustic,Master,200-2813,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2813.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2813_install.jpg,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Beech,200-2816,Beech,Master,200-2816,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2816.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2816_install.jpg,60.00,Roll,1,1,Faux Finish,Beige,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy - Maroon,200-2818,Glossy - Maroon,Master,200-2818,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2818.jpg,,60.00,Roll,1,1,Contemporary,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Leather - White,200-2840,Leather - White,Master,200-2840,,"leather, contact paper, luxury, luxe",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2840.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2840_install.jpg,60.00,Roll,1,1,Faux Finish,White,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Textile - Natural,200-2850,Textile - Natural,Master,200-2850,,"textile, fabric, weave, woven",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2850.jpg,,60.00,Roll,1,1,Faux Finish,Off-White,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Birch,200-2875,Birch,Master,200-2875,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2875.jpg,,60.00,Roll,1,1,Faux Finish,"Beige, Cream",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy - Orange,200-2878,Glossy - Orange,Master,200-2878,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2878.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2878_install.jpg,60.00,Roll,1,1,Contemporary,Orange,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy - Red,200-2879,Glossy - Red,Master,200-2879,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2879.jpg,,60.00,Roll,1,1,Contemporary,Orange,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy - Vermillon,200-2880,Glossy - Vermillion,Master,200-2880,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2880.jpg,,60.00,Roll,1,1,Contemporary,Orange,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy - Magenta,200-2883,Glossy - Magenta,Master,200-2883,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2883.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2883_install.jpg,60.00,Roll,1,1,Contemporary,Pink,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy - Grey,200-2885,Glossy - Grey,Master,200-2885,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2885.jpg,,60.00,Roll,1,1,Contemporary,Grey,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy - Blue,200-2887,Glossy - Blue,Master,200-2887,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2887.jpg,,60.00,Roll,1,1,Contemporary,Blue,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Matte - Green Apple,200-2901,Matte - Green Apple,Master,200-2901,,"solid, solid color, contact paper, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2901.jpg,,60.00,Roll,1,1,Contemporary,Green,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Erie Medium,200-2904,Erie Medium,Master,200-2904,,"wood, wood grain, vaneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2904.jpg,,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Erie Bright,200-2906,Erie Bright,Master,200-2906,,"wood, wood grain, vaneer, blonde",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2906.jpg,,60.00,Roll,1,1,Faux Finish,Brown ,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Butterflies,200-2940,Butterflies,Master,200-2940,,"butterfly, insect, bug, wings, colorful",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2940.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2940_install.jpg,60.00,Roll,1,1,"Children's, Animalia, Illustrative",Multi,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Vichy - Rose,200-2941,Vichy - Rose,Master,200-2941,,"checked, gingham",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2941.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2941_install.jpg,60.00,Roll,1,1,Stripes + Plaids,Red,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Calvados,200-2986,Calvados,Master,200-2986,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-2986.jpg,,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Becky,200-3038,Becky,Master,200-3038,,"marble, stone, tile",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3038.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3038_install.jpg,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Firewood,200-3097,Firewood,Master,200-3097,,"wood, logs, wooden, firewood, rustic, cabin",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3097.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3097_install.jpg,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Baroque,200-3098,Baroque,Master,200-3098,,"flower, floral, modern",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3098.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3098_install.jpg,60.00,Roll,1,1,Botanical,Black and White,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Shanghai,200-3115,Shanghai,Master,200-3115,,"grasscloth, natural, woven",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3115.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3115_install.jpg,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Opaco Pianetra,200-3126,Opaco Pianetra,Master,200-3126,,"mosaic, tile, stone",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3126.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3126_install.jpg,60.00,Roll,1,1,Faux Finish,Multi,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Aragon,200-3154,Aragon,Master,200-3154,,"wood, cork, veneer, distressed",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3154.jpg,,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Bahia,200-3177,Bahia,Master,200-3177,,"wood, colorful, weathered, distressed",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3177.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3177_install.jpg,60.00,Roll,1,1,Faux Finish,Multi ,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Avellino - Concrete,200-3182,Avellino - Concrete,Master,200-3182,,"stone, cement, urban",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3182.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3182_install.jpg,60.00,Roll,1,1,Faux Finish,"Grey, Black",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Sheffield Oak - Pearl Grey,200-3186,Sheffield Oak - Pearl Grey,Master,200-3186,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3186.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3186_install.jpg,60.00,Roll,1,1,Faux Finish,Grey,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Santana Oak,200-3188,Santana Oak,Master,200-3188,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3188.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3188_install.jpg,60.00,Roll,1,1,Faux Finish,"Neutral, Beige",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Sheffield Oak - Umbra,200-3189,Sheffield Oak - Umbra,Master,200-3189,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3189.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3189_install.jpg,60.00,Roll,1,1,Faux Finish,Black,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Sheffield Oak,200-3190,Sheffield Oak,Master,200-3190,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3190.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3190_install.jpg,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Wood,200-3197,Wood,Master,200-3197,,"tree, aspen, forest",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3197.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3197_install.jpg,60,Roll,1,1,Faux Finish,Black and White,,Adhesive,17.72,16.4,,,,,,,,,,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Sonoma Oak - Truffle,200-3199,Sonoma Oak - Truffle,Master,200-3199,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3199.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3199_install.jpg,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Aurora,200-3206,Aurora,Master,200-3206,,"lace, floral, doily",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3206.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3206_install.jpg,60.00,Roll,1,1,Traditional,"Grey, Multi",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Rosendale,200-3211,Rosendale,Master,200-3211,,"floral, rose, romantic, rosebud, flower, pastel",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3211.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3211_install.jpg,60.00,Roll,1,1,Botanical,"Pink, Orange, Multi",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Glossy - Magnolia,200-3215,Glossy - Magnolia,Master,200-3215,,"solid, solid color, self-adhesive",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3215.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3215_install.jpg,60.00,Roll,1,1,Contemporary,White,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Paternoster,200-3216,Paternoster,Master,200-3216,,"wood, wood grain, veneer",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3216.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3216_install.jpg,60,Roll,1,1,Faux Finish,Neutral,,Adhesive,17.72,16.4,,,,,,,,,,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Sonoma Oak - Sepia,200-3217,Sonoma Oak - Sepia,Master,200-3217,,"wood, wood grain, veneer, natural",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3217.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3217_install.jpg,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Sonoma Oak,200-3218,Sonoma Oak,Master,200-3218,,"wood, wood grain, veneer, rustic",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3218.jpg,,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Celina,200-3224,Celina,Master,200-3224,,"dancing, girls, ballet, ballerina, kids",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3224.jpg,,60.00,Roll,1,1,Children's,"Pink, Multi",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Dover,200-3226,Dover,Master,200-3226,,"nostalgia, collage, photograph, scrap book,",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3226.jpg,,60.00,Roll,1,1,Contemporary,Multi,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Rio,200-3228,Rio,Master,200-3228,,"wood, wood grain, veneer, pastel, beach, plank, wood plank, worn, rustic",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3228.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3228_install.jpg,60.00,Roll,1,1,Faux Finish,Multi,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Sanremo Oak,200-3230,Sanremo Oak,Master,200-3230,,"wood, wood grain, veneer, natural, weathered",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3230.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3230_install.jpg,60.00,Roll,1,1,Faux Finish,Brown,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Jack,200-3233,Jack,Master,200-3233,,"pirate, sea, oceanic, treasure map",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3233.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3233_install.jpg,60.00,Roll,1,1,Children's,"Blue, Multi",,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Manhattan,200-3234,Manhattan,Master,200-3234,,"collage, broadway, brooklyn, manhattan, nyc, new york",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3234.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3234_install.jpg,60.00,Roll,1,1,Contemporary,Multi,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
H,d-c-fix,2-3 weeks,Specialty,Contact Paper,Contact Paper,Brooklyn,200-3235,Brooklyn,Master,200-3235,,"nyc, new york, america, usa",https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3235.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/D-C-Fix_Contact_Paper/200-3235_install.jpg,60.00,Roll,1,1,Contemporary,Multi,,Adhesive,17.72,16.4,,,,,,,,,4,Self-adhesive,Removable - Reusable,,,,,,
